Gender,Gender Code,Single-Year Ages,Single-Year Ages Code,Cause of death,Cause of death Code,Race,Race Code,Place of Death,Place of Death Code,Deaths,Population,Crude Rate
Male,M,25 years,25,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,67,Not Applicable,Not Applicable
Male,M,67 years,67,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,67,Not Applicable,Not Applicable
Male,M,16 years,16,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,67,Not Applicable,Not Applicable
Male,M,41 years,41,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,67,Not Applicable,Not Applicable
Male,M,59 years,59,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,68,Not Applicable,Not Applicable
Male,M,34 years,34,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,68,Not Applicable,Not Applicable
Male,M,43 years,43,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,69,Not Applicable,Not Applicable
Male,M,18 years,18,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,69,Not Applicable,Not Applicable
Male,M,19 years,19,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Inpatient,1,69,Not Applicable,Not Applicable
Male,M,30 years,30,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,69,Not Applicable,Not Applicable
Male,M,22 years,22,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Other,7,70,Not Applicable,Not Applicable
Male,M,34 years,34,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,70,Not Applicable,Not Applicable
Male,M,42 years,42,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,70,Not Applicable,Not Applicable
Male,M,84 years,84,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,70,Not Applicable,Not Applicable
Male,M,36 years,36,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,70,Not Applicable,Not Applicable
Male,M,82 years,82,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,71,Not Applicable,Not Applicable
Male,M,27 years,27,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,71,Not Applicable,Not Applicable
Male,M,38 years,38,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,71,Not Applicable,Not Applicable
Male,M,41 years,41,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,73,Not Applicable,Not Applicable
Male,M,21 years,21,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,73,Not Applicable,Not Applicable
Male,M,59 years,59,Intentional self-harm by handgun discharge,X72,White,2106-3,Decedent's home,4,74,Not Applicable,Not Applicable
Male,M,35 years,35,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,74,Not Applicable,Not Applicable
Male,M,33 years,33,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,75,Not Applicable,Not Applicable
Male,M,38 years,38,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,75,Not Applicable,Not Applicable
Male,M,30 years,30,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,76,Not Applicable,Not Applicable
Male,M,20 years,20,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,76,Not Applicable,Not Applicable
Male,M,36 years,36,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,78,Not Applicable,Not Applicable
Male,M,38 years,38,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,78,Not Applicable,Not Applicable
Male,M,19 years,19,Assault by other and unspecified firearm discharge,X95,White,2106-3,Other,7,78,Not Applicable,Not Applicable
Male,M,85 years,85,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,79,Not Applicable,Not Applicable
Male,M,23 years,23,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,80,Not Applicable,Not Applicable
Male,M,27 years,27,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,81,Not Applicable,Not Applicable
Male,M,36 years,36,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,81,Not Applicable,Not Applicable
Male,M,28 years,28,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,83,Not Applicable,Not Applicable
Male,M,39 years,39,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,85,Not Applicable,Not Applicable
Male,M,35 years,35,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,86,Not Applicable,Not Applicable
Male,M,31 years,31,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,87,Not Applicable,Not Applicable
Male,M,39 years,39,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,87,Not Applicable,Not Applicable
Male,M,40 years,40,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,88,Not Applicable,Not Applicable
Male,M,47 years,47,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,88,Not Applicable,Not Applicable
Male,M,48 years,48,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,88,Not Applicable,Not Applicable
Male,M,53 years,53,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,88,Not Applicable,Not Applicable
Male,M,33 years,33,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,88,Not Applicable,Not Applicable
Male,M,45 years,45,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,89,Not Applicable,Not Applicable
Male,M,44 years,44,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,91,Not Applicable,Not Applicable
Male,M,52 years,52,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,93,Not Applicable,Not Applicable
Male,M,81 years,81,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,93,Not Applicable,Not Applicable
Male,M,46 years,46,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,94,Not Applicable,Not Applicable
Male,M,22 years,22,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,95,Not Applicable,Not Applicable
Male,M,17 years,17,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,95,Not Applicable,Not Applicable
Male,M,29 years,29,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,96,Not Applicable,Not Applicable
Male,M,32 years,32,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,96,Not Applicable,Not Applicable
Male,M,21 years,21,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,97,Not Applicable,Not Applicable
Male,M,83 years,83,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,98,Not Applicable,Not Applicable
Male,M,37 years,37,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,98,Not Applicable,Not Applicable
Male,M,51 years,51,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,99,Not Applicable,Not Applicable
Male,M,75 years,75,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,99,Not Applicable,Not Applicable
Male,M,55 years,55,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,100,Not Applicable,Not Applicable
Male,M,80 years,80,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,102,Not Applicable,Not Applicable
Male,M,26 years,26,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,103,Not Applicable,Not Applicable
Male,M,17 years,17,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,103,Not Applicable,Not Applicable
Male,M,25 years,25,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,104,Not Applicable,Not Applicable
Male,M,24 years,24,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,106,Not Applicable,Not Applicable
Male,M,34 years,34,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,106,Not Applicable,Not Applicable
Male,M,76 years,76,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,107,Not Applicable,Not Applicable
Male,M,71 years,71,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,108,Not Applicable,Not Applicable
Male,M,78 years,78,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,108,Not Applicable,Not Applicable
Male,M,33 years,33,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,108,Not Applicable,Not Applicable
Male,M,34 years,34,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,108,Not Applicable,Not Applicable
Male,M,56 years,56,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,112,Not Applicable,Not Applicable
Male,M,58 years,58,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,112,Not Applicable,Not Applicable
Male,M,65 years,65,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,112,Not Applicable,Not Applicable
Male,M,67 years,67,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,113,Not Applicable,Not Applicable
Male,M,74 years,74,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,113,Not Applicable,Not Applicable
Male,M,79 years,79,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,114,Not Applicable,Not Applicable
Male,M,66 years,66,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,115,Not Applicable,Not Applicable
Male,M,54 years,54,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,117,Not Applicable,Not Applicable
Male,M,69 years,69,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,118,Not Applicable,Not Applicable
Male,M,32 years,32,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,118,Not Applicable,Not Applicable
Male,M,70 years,70,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,119,Not Applicable,Not Applicable
Male,M,77 years,77,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,119,Not Applicable,Not Applicable
Male,M,32 years,32,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Other,7,119,Not Applicable,Not Applicable
Male,M,72 years,72,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,120,Not Applicable,Not Applicable
Male,M,31 years,31,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,120,Not Applicable,Not Applicable
Male,M,50 years,50,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,122,Not Applicable,Not Applicable
Male,M,49 years,49,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,125,Not Applicable,Not Applicable
Male,M,57 years,57,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,125,Not Applicable,Not Applicable
Male,M,68 years,68,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,126,Not Applicable,Not Applicable
Male,M,64 years,64,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,128,Not Applicable,Not Applicable
Male,M,73 years,73,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,128,Not Applicable,Not Applicable
Male,M,61 years,61,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,132,Not Applicable,Not Applicable
Male,M,59 years,59,Intentional self-harm by other and unspecified firearm discharge,X74,White,2106-3,Decedent's home,4,135,Not Applicable,Not Applicable
Male,M,30 years,30,Assault by other and unspecified firearm discharge,X95,Black or African American,2054-5,Medical Facility - Outpatient or ER,2,135,Not Applicable,Not Applicable
